place_id	decade	presence_status	group_presence_summary	dominant_polity_group_id	supporting_claim_count	derivation_hash
lyons	-10	unknown	roman-empire	roman-empire	1	state-2c7f23cef96c0090
lyons	0	unknown	roman-empire	roman-empire	1	state-f18135e97546a51b
lyons	10	unknown	roman-empire	roman-empire	1	state-dafa40c73228fb61
lyons	20	unknown	roman-empire	roman-empire	1	state-e947e6df4f515091
lyons	30	unknown	roman-empire	roman-empire	1	state-e28f76cd22ee2d19
lyons	40	unknown	roman-empire	roman-empire	1	state-05e148983c04a105
lyons	50	unknown	roman-empire	roman-empire	1	state-bc82e02eaec60fd4
lyons	60	unknown	roman-empire	roman-empire	1	state-04c761e6646af133
lyons	70	unknown	roman-empire	roman-empire	1	state-3aa3775066c308bd
lyons	80	unknown	roman-empire	roman-empire	1	state-3bafcc9120533e32
lyons	90	unknown	roman-empire	roman-empire	1	state-dd2573e5fc3f9634
lyons	100	unknown	roman-empire	roman-empire	1	state-feac60b1f1b1924f
lyons	110	unknown	roman-empire	roman-empire	1	state-bb84013a9482f440
lyons	120	unknown	roman-empire	roman-empire	1	state-8cfe0d0c017a324d
lyons	130	unknown	roman-empire	roman-empire	1	state-649e8e4e811d6cce
lyons	140	unknown	roman-empire	roman-empire	1	state-b254e346a11be678
lyons	150	unknown	roman-empire	roman-empire	1	state-91aeb3e351240617
lyons	160	unknown	roman-empire	roman-empire	1	state-c7a439e72386709a
lyons	170	unknown	roman-empire	roman-empire	1	state-8939cf3ff0732070
lyons	180	unknown	roman-empire	roman-empire	1	state-aba095b4d47d4020
lyons	190	unknown	roman-empire	roman-empire	1	state-6bf62d94fae5d368
lyons	200	unknown	roman-empire	roman-empire	1	state-7317d30c9241b8d5
lyons	210	unknown	roman-empire	roman-empire	1	state-fff9d20ea8b58332
lyons	220	unknown	roman-empire	roman-empire	1	state-fb6be24777592fb8
lyons	230	unknown	roman-empire	roman-empire	1	state-23d683474cce55eb
lyons	240	unknown	roman-empire	roman-empire	1	state-dc9d2b4d8bba4d2f
lyons	250	unknown	roman-empire	roman-empire	1	state-757456f0be69842b
lyons	260	unknown	roman-empire	roman-empire	1	state-ffcaf5b036a17311
lyons	270	unknown	roman-empire	roman-empire	1	state-1193aa210ca55a7b
lyons	280	unknown	roman-empire	roman-empire	1	state-32e5b74487ad8aa5
lyons	290	unknown	roman-empire	roman-empire	1	state-9617ebc5df50b88d
lyons	300	unknown	roman-empire	roman-empire	1	state-e220ca41e9b68911
lyons	310	unknown	roman-empire	roman-empire	1	state-4cc5a75b317b1f69
lyons	320	unknown	roman-empire	roman-empire	1	state-e0123d4d8d4752ac
lyons	330	unknown	roman-empire	roman-empire	1	state-096e969132af4496
lyons	340	unknown	roman-empire	roman-empire	1	state-b058c96405c1d50b
lyons	350	unknown	roman-empire	roman-empire	1	state-f84e055b9e336be1
lyons	360	unknown	roman-empire	roman-empire	1	state-6d972b81f6f3dbe0
lyons	370	unknown	roman-empire	roman-empire	1	state-e92ff50661743349
lyons	380	unknown	roman-empire	roman-empire	1	state-b8ffc9c97543452a
lyons	390	unknown	roman-empire	roman-empire	1	state-da39445090c567ab
lyons	400	unknown	roman-empire	roman-empire	1	state-3edfa11d38a63fff
lystra	-30	unknown	roman-empire	roman-empire	1	state-3d61ecadbdbedf0b
lystra	-20	unknown	roman-empire	roman-empire	1	state-585d2f18b1903ae7
lystra	-10	unknown	roman-empire	roman-empire	1	state-a4e27c60ec4e4fb1
lystra	0	unknown	roman-empire	roman-empire	1	state-5b2a2820e3d1181a
lystra	10	unknown	roman-empire	roman-empire	1	state-3f13ed09dd82d812
lystra	20	unknown	roman-empire	roman-empire	1	state-8ee3564b40d74952
lystra	30	unknown	roman-empire	roman-empire	1	state-6d678ba26b8b3d0f
lystra	40	attested	roman-empire	roman-empire	2	state-adba51118c81cf04
lystra	50	unknown	roman-empire	roman-empire	1	state-289c99ef62d5c21c
lystra	60	unknown	roman-empire	roman-empire	1	state-25681dd4598fe946
lystra	70	unknown	roman-empire	roman-empire	1	state-13fc5577e6eef12f
lystra	80	unknown	roman-empire	roman-empire	1	state-62c9a71f0d183497
lystra	90	unknown	roman-empire	roman-empire	1	state-3ae6596630b36059
lystra	100	unknown	roman-empire	roman-empire	1	state-5446a84e2fdcb619
lystra	110	unknown	roman-empire	roman-empire	1	state-db5ddd7d03ca4b73
lystra	120	unknown	roman-empire	roman-empire	1	state-c20317f2b637b71d
lystra	130	unknown	roman-empire	roman-empire	1	state-e8217976782adfcd
lystra	140	unknown	roman-empire	roman-empire	1	state-bd2b36899cb7cc72
lystra	150	unknown	roman-empire	roman-empire	1	state-715efcb2928aba5f
lystra	160	unknown	roman-empire	roman-empire	1	state-cc1dfcb6e23d92fd
lystra	170	unknown	roman-empire	roman-empire	1	state-bcea41892988e8ba
lystra	180	unknown	roman-empire	roman-empire	1	state-da78cdec258ed724
lystra	190	unknown	roman-empire	roman-empire	1	state-e4b9799d2214f273
lystra	200	unknown	roman-empire	roman-empire	1	state-44e3969acbbe4505
lystra	210	unknown	roman-empire	roman-empire	1	state-0b05d8ef680c4bd9
lystra	220	unknown	roman-empire	roman-empire	1	state-520e1d5ddf5e6f92
lystra	230	unknown	roman-empire	roman-empire	1	state-62277345d9f47086
lystra	240	unknown	roman-empire	roman-empire	1	state-22782db1d7de7240
lystra	250	unknown	roman-empire	roman-empire	1	state-912f079f8f4f16fe
lystra	260	unknown	roman-empire	roman-empire	1	state-1d5960ec05183ee2
lystra	270	unknown	roman-empire	roman-empire	1	state-2148f74ab6b78531
lystra	280	unknown	roman-empire	roman-empire	1	state-71cdbba60c39e890
lystra	290	unknown	roman-empire	roman-empire	1	state-985c051f84eb0c24
lystra	300	unknown	roman-empire	roman-empire	1	state-ba82783be7f02e67
lystra	310	unknown	roman-empire	roman-empire	1	state-90beef017aabf5eb
lystra	320	unknown	roman-empire	roman-empire	1	state-7d0599b3d899d079
lystra	330	unknown	roman-empire	roman-empire	1	state-3c03ff6e6c4a139f
lystra	340	unknown	roman-empire	roman-empire	1	state-42f6be917d565a98
lystra	350	unknown	roman-empire	roman-empire	1	state-fafd81dd9faba010
lystra	360	unknown	roman-empire	roman-empire	1	state-9547a9354d9f253d
lystra	370	unknown	roman-empire	roman-empire	1	state-c3ca1c993134e26b
lystra	380	unknown	roman-empire	roman-empire	1	state-21d51cbfbe6288b9
lystra	390	unknown	roman-empire	roman-empire	1	state-e2a40ea5313c9dd8
lystra	400	unknown	roman-empire	roman-empire	1	state-7fb672d6530affb8
malta	-220	unknown	roman-empire	roman-empire	1	state-5f5de9fabde17b9e
malta	-210	unknown	roman-empire	roman-empire	1	state-974abd7518885793
malta	-200	unknown	roman-empire	roman-empire	1	state-d11a5f120dfaf9c0
malta	-190	unknown	roman-empire	roman-empire	1	state-3f4ebb2c7c01b365
malta	-180	unknown	roman-empire	roman-empire	1	state-10d3753548fa412a
malta	-170	unknown	roman-empire	roman-empire	1	state-27f785db8a521c00
malta	-160	unknown	roman-empire	roman-empire	1	state-415a11b35a1224f9
malta	-150	unknown	roman-empire	roman-empire	1	state-80f53fe6127abbb2
malta	-140	unknown	roman-empire	roman-empire	1	state-96c1d2156e7578be
malta	-130	unknown	roman-empire	roman-empire	1	state-793909b5e8e84f4f
malta	-120	unknown	roman-empire	roman-empire	1	state-efd5017ce6cd2d10
malta	-110	unknown	roman-empire	roman-empire	1	state-6a97fc1c0f75ab88
malta	-100	unknown	roman-empire	roman-empire	1	state-24aa379fd0a22cc2
malta	-90	unknown	roman-empire	roman-empire	1	state-8ed609536fb094a7
malta	-80	unknown	roman-empire	roman-empire	1	state-5cfe720ec9f067ec
malta	-70	unknown	roman-empire	roman-empire	1	state-755f99f6c1ae0f26
malta	-60	unknown	roman-empire	roman-empire	1	state-b6e02af4b3cea056
malta	-50	unknown	roman-empire	roman-empire	1	state-8a05839e7e999ed5
malta	-40	unknown	roman-empire	roman-empire	1	state-889b9ec890ac175f
malta	-30	unknown	roman-empire	roman-empire	1	state-d5d07367e0d760bf
malta	-20	unknown	roman-empire	roman-empire	1	state-f8eeccd0a5a45e10
malta	-10	unknown	roman-empire	roman-empire	1	state-d08d68ae5e485c69
malta	0	unknown	roman-empire	roman-empire	1	state-b9590e41ca6f1ae9
malta	10	unknown	roman-empire	roman-empire	1	state-a5f2402051776915
malta	20	unknown	roman-empire	roman-empire	1	state-4da310a399089cc7
malta	30	unknown	roman-empire	roman-empire	1	state-94e9fc677c8c24b2
malta	40	unknown	roman-empire	roman-empire	1	state-c9142224c63b99e5
malta	50	unknown	roman-empire	roman-empire	1	state-4de64ea5ee5674b8
malta	60	attested	disciples-of-jesus; roman-empire	roman-empire	3	state-1e378a5dcc48e922
malta	70	unknown	roman-empire	roman-empire	1	state-b0d48081e2e9256f
malta	80	unknown	roman-empire	roman-empire	1	state-a529d2d74795a1d0
malta	90	unknown	roman-empire	roman-empire	1	state-5f2d0152c1638450
malta	100	unknown	roman-empire	roman-empire	1	state-05a68a6f7261846e
malta	110	unknown	roman-empire	roman-empire	1	state-50e07d1943f64e66
malta	120	unknown	roman-empire	roman-empire	1	state-5e248c1e480e15d3
malta	130	unknown	roman-empire	roman-empire	1	state-7143a4f3636c3e1b
malta	140	unknown	roman-empire	roman-empire	1	state-c69144eae090fcac
malta	150	unknown	roman-empire	roman-empire	1	state-aca1b8a6a87431e7
malta	160	unknown	roman-empire	roman-empire	1	state-da1292ef43cf91d6
malta	170	unknown	roman-empire	roman-empire	1	state-e9a6f91a02085be0
malta	180	unknown	roman-empire	roman-empire	1	state-778fcb21d4d8db64
malta	190	unknown	roman-empire	roman-empire	1	state-68ca2801b5cc439e
malta	200	unknown	roman-empire	roman-empire	1	state-d952339cb5fcd9e3
malta	210	unknown	roman-empire	roman-empire	1	state-fab13286f9e53806
malta	220	unknown	roman-empire	roman-empire	1	state-4db8bac6e74448e6
malta	230	unknown	roman-empire	roman-empire	1	state-fd622eeb62e9b1ef
malta	240	unknown	roman-empire	roman-empire	1	state-be4cb27dd189bec7
malta	250	unknown	roman-empire	roman-empire	1	state-e365f94bba8a0fea
malta	260	unknown	roman-empire	roman-empire	1	state-b67ab2e881005961
malta	270	unknown	roman-empire	roman-empire	1	state-080df7e9c3613e6c
malta	280	unknown	roman-empire	roman-empire	1	state-85dc48f8203a36e4
malta	290	unknown	roman-empire	roman-empire	1	state-a6fdebbb520693d0
malta	300	unknown	roman-empire	roman-empire	1	state-1709de50f31a6f86
malta	310	unknown	roman-empire	roman-empire	1	state-a88dfa44130609dc
malta	320	unknown	roman-empire	roman-empire	1	state-2181642d5f226fba
malta	330	unknown	roman-empire	roman-empire	1	state-a0d28ce4256b8eaf
malta	340	unknown	roman-empire	roman-empire	1	state-06c3b2c16788226c
malta	350	unknown	roman-empire	roman-empire	1	state-b25d5301cc0e34cf
malta	360	unknown	roman-empire	roman-empire	1	state-4caca5318444a7b0
malta	370	unknown	roman-empire	roman-empire	1	state-dc7febf7a25a4ffd
malta	380	unknown	roman-empire	roman-empire	1	state-42f794c124395aaf
malta	390	unknown	roman-empire	roman-empire	1	state-7285e52a00786a89
malta	400	unknown	roman-empire	roman-empire	1	state-38acb1a8f5ac91fe
miletus	-140	unknown	roman-empire	roman-empire	1	state-75579888154dbc13
miletus	-130	unknown	roman-empire	roman-empire	1	state-58ab93a548463b76
miletus	-120	unknown	roman-empire	roman-empire	1	state-a2f4a3afafe326fd
miletus	-110	unknown	roman-empire	roman-empire	1	state-acd21194ff25bbe0
miletus	-100	unknown	roman-empire	roman-empire	1	state-68fe5e19098718c0
miletus	-90	unknown	roman-empire	roman-empire	1	state-d387745db52f8b96
miletus	-80	unknown	roman-empire	roman-empire	1	state-ecb29fbf0d728a81
miletus	-70	unknown	roman-empire	roman-empire	1	state-3ea4db0cb5495424
miletus	-60	unknown	roman-empire	roman-empire	1	state-d6fd64e003918757
miletus	-50	unknown	roman-empire	roman-empire	1	state-4ffecb00b5d698af
miletus	-40	unknown	roman-empire	roman-empire	1	state-b6ca3f05cb1f2005
miletus	-30	unknown	roman-empire	roman-empire	1	state-c67e6f16c171fc60
miletus	-20	unknown	roman-empire	roman-empire	1	state-4a2c12ed6dd52740
miletus	-10	unknown	roman-empire	roman-empire	1	state-53db7c84fbfc6f4e
miletus	0	unknown	roman-empire	roman-empire	1	state-94d186c63ae20707
miletus	10	unknown	roman-empire	roman-empire	1	state-190f607c4a40eb93
miletus	20	unknown	roman-empire	roman-empire	1	state-f3ec1f3514639b20
miletus	30	unknown	roman-empire	roman-empire	1	state-b635772b1ac7ab42
miletus	40	unknown	roman-empire	roman-empire	1	state-047ff43a35e33a57
miletus	50	attested	roman-empire	roman-empire	2	state-51d3b7f82ef774b7
miletus	60	unknown	roman-empire	roman-empire	1	state-9986fd2dc65be483
miletus	70	unknown	roman-empire	roman-empire	1	state-751a11fa4fa65bab
miletus	80	unknown	roman-empire	roman-empire	1	state-d1c5ed404548ac6c
miletus	90	unknown	roman-empire	roman-empire	1	state-d02cee86cf11bdf4
miletus	100	unknown	roman-empire	roman-empire	1	state-27ddbc4472158ccc
miletus	110	unknown	roman-empire	roman-empire	1	state-ab2ead4777853f8a
miletus	120	unknown	roman-empire	roman-empire	1	state-f1c684418ca6ae92
miletus	130	unknown	roman-empire	roman-empire	1	state-185292e4f7b085c8
miletus	140	unknown	roman-empire	roman-empire	1	state-8982a37766e614e1
miletus	150	unknown	roman-empire	roman-empire	1	state-d90e60ad951a0b53
miletus	160	unknown	roman-empire	roman-empire	1	state-3d2d485cbb1269a3
miletus	170	unknown	roman-empire	roman-empire	1	state-5ef7282e3186c10e
miletus	180	unknown	roman-empire	roman-empire	1	state-430e62bc19249b3c
miletus	190	unknown	roman-empire	roman-empire	1	state-edf794129b20a7a6
miletus	200	unknown	roman-empire	roman-empire	1	state-501a0c0351bfca89
miletus	210	unknown	roman-empire	roman-empire	1	state-5ac22e4054a31717
miletus	220	unknown	roman-empire	roman-empire	1	state-25662bffd02ef75f
miletus	230	unknown	roman-empire	roman-empire	1	state-3201072387bb976b
miletus	240	unknown	roman-empire	roman-empire	1	state-a6c50946bb6a3809
miletus	250	unknown	roman-empire	roman-empire	1	state-dab321f57ec688c7
miletus	260	unknown	roman-empire	roman-empire	1	state-30a63d5bc8846474
miletus	270	unknown	roman-empire	roman-empire	1	state-03179e10dcb742bd
miletus	280	unknown	roman-empire	roman-empire	1	state-c17244cebe7001fa
miletus	290	unknown	roman-empire	roman-empire	1	state-7fea0719381d89bb
miletus	300	unknown	roman-empire	roman-empire	1	state-11ace8f52b33a3df
miletus	310	unknown	roman-empire	roman-empire	1	state-4fe940ff0b8e6aae
miletus	320	unknown	roman-empire	roman-empire	1	state-4dded7fe5150598f
miletus	330	unknown	roman-empire	roman-empire	1	state-5a601ea70af9c0e5
miletus	340	unknown	roman-empire	roman-empire	1	state-443387ca60db1669
miletus	350	unknown	roman-empire	roman-empire	1	state-2339f9718a670f93
miletus	360	unknown	roman-empire	roman-empire	1	state-f0faf26e6aa1baa9
miletus	370	unknown	roman-empire	roman-empire	1	state-73786ee0dfc18421
miletus	380	unknown	roman-empire	roman-empire	1	state-44e4c00354d259ba
miletus	390	unknown	roman-empire	roman-empire	1	state-8ebd6c6e59754244
miletus	400	unknown	roman-empire	roman-empire	1	state-cd5453af281a0cd9
mitylene	50	attested			1	state-906166e10c69be3f
myra	50	attested			1	state-267bb8fc17dd8693
najran	300	attested	arabian-christians		2	state-a4f92ac4440109a2
najran	310	attested	arabian-christians		2	state-f807d0a636900724
najran	320	attested	arabian-christians		2	state-723d27e5b14287c1
najran	330	attested	arabian-christians		2	state-216cca0256af5014
najran	340	attested	arabian-christians		2	state-ca0432eba6fed3f1
najran	390	attested			1	state-1612cb82b33ad1b5
najran	400	attested			1	state-a7861296f2ff6691
najran	350	attested	arabian-christians	arabian-christians	3	state-f47576b846512b93
najran	360	attested	arabian-christians	arabian-christians	3	state-f16ed1153f0b70a8
najran	370	attested	arabian-christians	arabian-christians	3	state-f886a0383b20d62a
najran	380	attested	arabian-christians	arabian-christians	3	state-b226a586cd257e0d
nazareth	-70	unknown	roman-empire	roman-empire	1	state-06a872ae9f71ffe1
nazareth	-60	unknown	roman-empire	roman-empire	1	state-41b3f2e5fa77dd45
nazareth	-50	unknown	roman-empire	roman-empire	1	state-8eff2f2340e661f2
nazareth	-40	unknown	roman-empire	roman-empire	1	state-c0ba544a6f79f573
nazareth	-30	unknown	roman-empire	roman-empire	1	state-e8a7dd87d977484e
nazareth	-20	unknown	roman-empire	roman-empire	1	state-a8b370a82864f1e1
nazareth	-10	unknown	roman-empire	roman-empire	1	state-c27238a0ae3d0c55
nazareth	0	unknown	roman-empire	roman-empire	1	state-39ac1dd76f0f6a33
nazareth	10	unknown	roman-empire	roman-empire	1	state-51da62b2eb0e3daa
nazareth	20	attested	roman-empire	roman-empire	2	state-3168f71723b61f54
nazareth	30	attested	roman-empire	roman-empire	2	state-7f6b1dbd1dad4ca4
nazareth	40	unknown	roman-empire	roman-empire	1	state-0fe0389bc7e27aae
nazareth	50	unknown	roman-empire	roman-empire	1	state-60c80e8ae5fa41ee
nazareth	60	unknown	roman-empire	roman-empire	1	state-2b479200b8bdbc18
nazareth	70	unknown	roman-empire	roman-empire	1	state-33f07218e53b469d
nazareth	80	unknown	roman-empire	roman-empire	1	state-1bf5a6226a6d2708
nazareth	90	unknown	roman-empire	roman-empire	1	state-b9d4df13ee34df63
nazareth	100	unknown	roman-empire	roman-empire	1	state-3c078175eed21818
nazareth	110	unknown	roman-empire	roman-empire	1	state-c87fad237dea90c2
nazareth	120	unknown	roman-empire	roman-empire	1	state-418db40cf0b67c59
nazareth	130	unknown	roman-empire	roman-empire	1	state-16f52195f8b8fbd9
nazareth	140	unknown	roman-empire	roman-empire	1	state-1263c677f8428a0b
nazareth	150	unknown	roman-empire	roman-empire	1	state-19715a533221c9ac
nazareth	160	unknown	roman-empire	roman-empire	1	state-1b698ed280706b2b
nazareth	170	unknown	roman-empire	roman-empire	1	state-13a90371b8869cae
nazareth	180	unknown	roman-empire	roman-empire	1	state-7b1b490e16f3d338
nazareth	190	unknown	roman-empire	roman-empire	1	state-2ed2b904498e5700
nazareth	200	unknown	roman-empire	roman-empire	1	state-65da2eca176b7eff
nazareth	210	unknown	roman-empire	roman-empire	1	state-3148c4c544b51568
nazareth	220	unknown	roman-empire	roman-empire	1	state-53546bf06979a0c8
nazareth	230	unknown	roman-empire	roman-empire	1	state-2417dc0ad5bd7dcc
nazareth	240	unknown	roman-empire	roman-empire	1	state-739bfab5314d2018
nazareth	250	unknown	roman-empire	roman-empire	1	state-d25de7a479283cb4
nazareth	260	unknown	roman-empire	roman-empire	1	state-a63e510276a4f5f5
nazareth	270	unknown	roman-empire	roman-empire	1	state-cc3ebaf62eba4e67
nazareth	280	unknown	roman-empire	roman-empire	1	state-924f06561a4c5d60
nazareth	290	unknown	roman-empire	roman-empire	1	state-3c10324728848afa
nazareth	300	unknown	roman-empire	roman-empire	1	state-aa8fae724d828ec6
nazareth	310	unknown	roman-empire	roman-empire	1	state-fd2f8c1cac027f05
nazareth	320	unknown	roman-empire	roman-empire	1	state-e5769e562615fdc8
nazareth	330	unknown	roman-empire	roman-empire	1	state-0b2dee10fb6726f7
nazareth	340	unknown	roman-empire	roman-empire	1	state-3cd699bb10b354c3
nazareth	350	unknown	roman-empire	roman-empire	1	state-460446ef35ae7831
nazareth	360	unknown	roman-empire	roman-empire	1	state-23de614b48b1e70e
